"longitude","latitude"
2566127.53556411,1130619.68459209
2566138.32032513,1130644.50609257
2565826.72696924,1132681.40412339
2565841.22431514,1132700.58726818
2566344.81071352,1131293.9229038
2565821.05384156,1132700.32993507
2566147.50839222,1130664.90160127
2566059.47339316,1130236.22801083
2566409.28138482,1130109.16110357
2566398.65652515,1130108.0964163
2566359.17106048,1131274.78076147
2566363.54354387,1131248.2624633
2566178.81127392,1132281.9478218
2566414.52617298,1130115.30852113
2533710.97151944,1152694.9987137
2520861.49985395,1166300.10711207
2566351.03439702,1131188.75178368
2609682.04715801,1205520.05612301
2716325.14921989,1135587.26674984
2502097.62429659,1117838.21039598
2698866.68298603,1241289.82344421
2765643.62565431,1253957.76323901
2639976.9907832,1098478.70309144
2610715.37318221,1266910.99392599
2499819.2194926,1117806.59181417
2637121.94292228,1106549.05210506
2578302.02710478,1133609.54195653
2500904.70968879,1118454.43494743
2537827.50974342,1152836.65427781
2722311.3631428,1079762.98934508
2681436.21269726,1247586.00897619
2680993.79086109,1233538.42197633
2599015.43605824,1198368.25468766
2612448.36468214,1267922.45881373
2725494.41006727,1268856.59755556
2611208.78247955,1266682.52902107
2680577.7170554,1209610.48765336
2683950.73469436,1251239.95197582
2699955.6361185,1149418.83448153
2573366.18708785,1137365.83018319
2545251.37122098,1173558.42950017
2658245.5000094,1255022.42772962
2689116.46107243,1254331.03319989
2610463.14512264,1266306.18833161
2592284.27521811,1115355.78124854
2505010.79981227,1134873.33029536
2600546.59316227,1124974.9843621
2553055.58015571,1152840.37875724
2665649.20699935,1210581.00915924
2598633.10338547,1124239.15344272
2683926.30164712,1232954.40298663
2689525.06537775,1238713.26277781
2696003.32164458,1125192.63052747
2501309.38991772,1140700.74079218
2684933.61839617,1238986.11323748
2601692.63418425,1191914.17252513
2490616.6067113,1116011.70830931
2705305.71978801,1114213.56749641
2497941.06914119,1116457.48281997
2635092.83336408,1254605.50502813
2498576.03276797,1117589.43478154
2616253.72109161,1233843.19458411
2565797.73363539,1131818.54591266
2499821.76904817,1117378.92811653
2706634.26487904,1279687.35199501
2600550.47491666,1198239.88108998
2526352.37395858,1149486.77788713
2770799.13974895,1204304.20470647
2558479.77480051,1143369.58294817
2500439.09784794,1116715.91508238
2783017.36662288,1186177.28218209
2691444.76382631,1233964.94478946
2678755.19229699,1252421.74552295
2600658.46964189,1207369.21941349
2596477.22638291,1118399.69571109
2615919.48255476,1263257.2738372
2554128.06239204,1172612.18174466
2504463.61533812,1142975.68570461
2782598.99783164,1183395.1319143
2670639.70904982,1230372.44867106
2496004.90362681,1147090.60783683
2672056.5264392,1250753.10838995
2769186.93144656,1156105.79948786
2658419.34609797,1221121.89203487
2502642.7285922,1145360.3232391
2631690.61098681,1171914.76842092
2647139.35253017,1162688.4958359
2662053.03686456,1203537.84305309
2683318.29483565,1247717.35246095
2635494.67098484,1158388.94324908
2508024.80273742,1137514.56262294
2572979.31762341,1170865.70469035
2494790.08138528,1114423.5144038
2638438.42877958,1158371.56886926
2683305.54420975,1242753.51072317
2756359.89345505,1224157.26234117
2756437.82638377,1224054.6449925
2756438.79014678,1224061.83191012
2756435.34495089,1224054.03214306
2756401.71944748,1224096.4481814
2625694.85445011,1096424.11360964
2657397.35855301,1135049.11482491
2683324.21731589,1248073.80055728
2500856.11375969,1117792.41131993
2761795.39110205,1179472.65509343
2640535.47433496,1104381.8017955
2558969.24446796,1203250.25900088
2499516.18024186,1119304.38944596
2706075.02232195,1155417.80670442
2588479.21687633,1114301.76712517
2552921.88773875,1200529.09461337
2612787.25701452,1120839.55176883
2756249.51197882,1224431.500849
2756251.06387955,1224427.61712994
2756251.81295385,1224436.13832727
2756262.25995607,1224385.59016045
2756252.70666222,1224428.50391318
2756237.06118356,1224436.59605108
2756267.01801457,1224387.2299739
2756230.16501386,1224434.26456349
2756224.54594396,1224463.95148664
2746316.04218812,1256309.69856226
2610780.36537094,1267598.32242709
2617502.9206747,1231902.45202778
2695974.69512712,1234739.68432322
2507542.42519187,1137232.52871458
2498716.36471168,1119630.08376462
2728122.39390449,1280687.95674227
2628107.68943652,1175534.99480242
2632113.75060406,1156791.1484697
2756254.36900721,1224439.53803672
2498816.79990697,1119513.41134164
2567916.48221638,1134283.4067674
2604840.28398647,1203101.43741074
2680746.13796283,1240361.92877599
2499912.5383097,1119018.82747504
2630433.95517614,1156287.1803157
2662726.34785098,1217129.47510157
2610390.89754066,1109803.92796495
2682141.20909819,1254803.79108496
2791698.73678013,1144955.96163937
2612021.61705961,1267372.93362096
2684584.90822754,1239433.21426589
2649398.27315096,1164658.87530864
2605338.27774307,1180494.67064695
2766039.45470078,1135837.28562641
2557427.22140199,1202747.95229499
2566327.93228155,1132192.08068447
2566315.24020474,1132195.28983754
2566526.49276482,1135423.4098323
2698732.42670982,1148643.69646531
2564867.90115254,1131792.00376721
2582528.63678335,1101139.50737374
2575540.60683085,1130451.10338432
2742397.87313065,1255849.63257289
2536004.72778641,1151854.15782138
2756892.07960183,1223447.33898631
2645777.97792733,1164139.56823491
2673242.95457732,1212657.72108965
2703537.29409208,1111863.146518
2541001.73059917,1151759.43089539
2722118.78849566,1078788.07547166
2592810.15192478,1092862.62564385
2637111.35876908,1161393.24143232
2679496.24329753,1207259.81574746
2599926.47333925,1200658.25110381
2802841.11888501,1131248.77472351
2566205.43110802,1132151.28670286
2566045.48360867,1132057.10755712
2565720.44939225,1131723.98841681
2504618.92568297,1124310.41467258
2655013.07944066,1179869.65244775
2769572.24891697,1151542.26781208
2605103.83201689,1104984.37520629
2560521.35578464,1101691.33583897
2741759.72652206,1187473.88340737
2777541.66878928,1198590.1828372
2678964.17380054,1247421.58585177
2578444.26544693,1146646.92460239
2515569.61429427,1150035.66833469
2554341.59990397,1189194.68751585
2559396.869232,1148122.28631196
2784832.013264,1143232.23627053
2702817.97497129,1112195.60026141
2559884.60395287,1114847.65605014
2632681.31432281,1116898.58422654
2744635.27334202,1234797.05853766
2609138.21918776,1202946.16573226
2720401.26980828,1087952.28462625
2633480.20692494,1150823.71663001
2633396.12055333,1142986.71435421
2598995.94551204,1175854.64418724
2588661.87287277,1150353.90794141
2702971.72111621,1229774.65726759
2555845.64197932,1120442.93982176
2508630.43913706,1149384.34926071
2691095.31251443,1096238.59768291
2584907.46223267,1211161.5464207
2770029.87277094,1184458.76457646
2514289.86614152,1167145.02363337
2552686.67889068,1187852.41952014
2549692.41115038,1154541.21286985
2790502.69723907,1161370.99690548
2646845.93548015,1163673.49700452
2635505.25868859,1152412.57999661
2515568.87193134,1167396.59342958
2566415.74277709,1134368.0331263
2609493.75312114,1099140.92477994
2565513.09993021,1153284.43087406
2683771.44743911,1247568.63386178
2585423.05250936,1127189.80353827
2715725.6143327,1208674.32615479
2609111.73170694,1193073.1445697
2540874.53935417,1154565.88011532
2660149.05465768,1273441.41585263
2715044.98440465,1162928.71651905
2603282.37141512,1097802.07544789
2791163.57344655,1161339.29430434
2614720.43851955,1178642.55897669
2761191.20237092,1164318.34410997
2538537.07821763,1154356.07409812
2563831.48681176,1098043.45475681
2713193.79708707,1094468.89972441
2683535.29534642,1250208.11699908
2500721.58233662,1118467.64389487
2538121.98127024,1152568.64000617
2631718.58291382,1156005.1394033
2566543.60068001,1119244.79072836
2695171.63005309,1234908.79889872
2599728.64602631,1199768.19503839
2559297.98100021,1142408.59241662
2722616.78863626,1087641.97526499
2710777.92482381,1217800.07253078
2713838.72846675,1097070.90106162
2683528.11265092,1246759.26584536
2633986.36682512,1157163.58320691
2666371.06965554,1181597.1422152
2718999.89231818,1117371.13227127
2604305.17539814,1158653.42724696
2636453.09778679,1157711.85566627
2678628.06831452,1249818.89270444
2501038.21683931,1118096.6195659
2763618.10727485,1248156.065252
2584076.02961446,1101802.2056835
2562011.02383252,1215150.70865687
2584832.25821503,1104276.97228902
2498330.8914715,1151381.40547304
2500703.51934994,1119173.32159617
2803181.94907074,1175449.63966059
2596548.37412201,1236342.57679754
2592129.99797447,1120161.67414151
2648527.80603638,1139684.45426778
2592029.74516809,1120143.07950831
2490946.76559759,1114893.52541181
2587439.81009046,1168031.56751384
2626321.62167461,1095489.39746985
2509197.34985616,1155207.61009174
2505964.04512227,1143493.20090463
2584331.48526546,1219546.50955437
2696160.66497394,1242976.32443273
2665946.78138891,1211517.2737578
2501015.25193896,1118188.24509041
2714818.83481625,1094939.09581365
2683265.81045566,1247527.20678118
2682217.13745282,1208837.30765535
2499510.07260502,1143189.86680441
2784313.71603663,1187249.92670321
2682911.53480045,1245510.53110753
2710563.49480147,1248482.94767229
2784627.2683443,1156413.43586677
2492580.65769927,1115891.52277356
2684170.57894001,1255008.3621896
2686524.87319154,1244808.43712907
2566741.86120766,1132378.26751378
2566739.10714047,1132369.18933062
2566744.9823824,1132382.88245699
2566729.21285165,1132376.96944136
2566744.28996336,1132385.69996849
2758255.75352762,1250772.50846998
2722315.32442545,1079781.91561521
2566438.84541363,1132287.75685102
2566468.76355304,1132334.12491187
2566480.8072002,1132318.94472771
2566473.34247743,1132319.29736451
2566446.0047142,1132306.27266957
2566460.81146529,1132302.36383613
2566411.70406685,1132238.97598079
2566471.36886207,1132333.89740125
2566394.02379739,1132225.5257838
2608689.00371526,1216487.17933878
2566752.53553453,1132376.27927886
2566331.00654509,1132266.32347576
2566307.808339,1132266.80678659
2566330.02734204,1132314.45515999
2566357.44758386,1132260.4503119
2566345.00771907,1132271.25620606
2566360.26397646,1132302.7506202
2566347.08364181,1132275.78907551
2675200.27572092,1180411.33167631
2565622.89963678,1129961.92625735
2514677.67542491,1168937.92758693
2756231.54446544,1224442.27097069
2709253.04093569,1113634.37310498
2699273.65358209,1260374.47400805
2767446.88173281,1156929.96409287
2566744.434342,1132395.5925196
2606693.05063492,1233116.42017235
2566046.27966987,1130256.60884381
2565837.7849378,1132677.32228457
2566202.06209725,1133238.34816676
2566627.17741558,1134006.75862604
2566694.51862863,1130555.32179659
2566702.48323166,1130556.7903304
2566988.90388389,1131451.63547493
2567001.40114736,1131481.81717033
2566858.88730233,1132888.25694067
2787947.91256759,1164066.15387682
2595605.38296711,1101690.33347499
2625429.69849881,1176030.49970813
2500388.97337217,1120166.93691264
2554385.70890888,1188880.19758688
2661070.72863333,1202851.79083956
2589718.6009316,1099222.71455233
2498672.71738526,1117725.39578828
2593878.14581849,1199094.52830982
2718016.08404313,1097726.31304736
2665514.80459758,1210230.32773032
2560468.29034607,1101617.51474809
2576858.63464942,1126382.77789037
2647478.63904302,1161260.70631357
2791534.97241471,1162451.05864145
2602783.48107995,1202686.19397862
2681774.20069898,1246280.30953864
2534324.3504758,1152801.15703626
2538931.19541805,1152319.15729077
2686720.36255324,1187868.203179
2695713.7939049,1243501.1117164
2610369.81775459,1266979.91790704
2617612.19726596,1175927.91868067
2627696.47158334,1235094.54284877
2500466.36834694,1117355.01934542
2783608.2981708,1152583.73195239
2560428.64366263,1141148.14304889
2516952.08160549,1164528.74452687
2599722.54975892,1199299.14215749
2612753.76058549,1111083.79417312
2662148.58766339,1203516.13735185
2606079.53002403,1103776.35528059
2705430.36254844,1112909.74302845
2611454.43153168,1264892.70460999
2645528.29872344,1121883.2812729
2681087.24187572,1251532.98663343
2691824.71141285,1223167.99393134
2693299.72651302,1291859.0804453
2533958.17541147,1152087.49644926
2700887.33784319,1112403.11231146
2577529.60690109,1215554.65232906
2719830.95274595,1164301.27862423
2538324.98769795,1152839.91121313
2606586.9351561,1201854.24461544
2599673.98089397,1201021.84820944
2665160.70827064,1233376.79838554
2740282.40400416,1182795.30226511
2492420.83365417,1118659.30460403
2555648.85021097,1211175.1195991
2500045.62830905,1117848.00467114
2499881.74871967,1115744.93089008
2596261.63715924,1196998.19340569
2713822.32534017,1113687.90645366
2700689.09252695,1245072.0155574
2564224.8306516,1197900.65926227
2668035.67879532,1203317.33823862
2575628.73260118,1130500.77071124
2616564.92666594,1247760.51117478
2588952.34372117,1229700.23651866
2723243.77868563,1120858.64579932
2612554.27683958,1260414.25727832
2613873.67798419,1227684.36928165
2720545.53664676,1252540.07818552
2689919.55047616,1263923.57703427
2500096.9166585,1117889.59091149
2700639.40122466,1260259.3756788
2684631.5141146,1245900.25805136
2606034.12432456,1195433.61726584
2607901.62462437,1125636.42770635
2710944.92279021,1115327.94039724
2751346.60548925,1255193.14998496
2640028.28665109,1159430.06696056
2612733.49588638,1259605.67940738
2754694.44679423,1149981.37424958
2722384.65967183,1116255.58392745
2593172.46557939,1246288.96895788
2503594.5017749,1143828.1275418
2685311.71034735,1129071.26998281
2508110.93859405,1137543.13211628
2709799.87263299,1112284.34222376
2710223.8217567,1112221.37414913
2717440.11905005,1099670.98120382
2494772.31677789,1112361.26066462
2533797.6814661,1151916.38951426
2602669.64958407,1196864.13805373
2679336.30519679,1268432.17028922
2781677.04148489,1185806.49382631
2555961.23848593,1136740.4073549
2630381.8169248,1156285.62029269
2560948.74384383,1140007.06328849
2673885.69346642,1250366.45610553
2728734.29579041,1217692.10872749
2550278.653457,1185908.42049427
2581981.31137902,1117712.21967141
2666180.64124427,1211735.83708072
2784838.55345984,1153589.74205021
2555071.17123392,1198791.83358707
2584356.1271782,1110907.6413994
2500397.35744756,1126872.27001156
2646850.40707374,1134430.61935933
2507715.96612748,1137224.67084145
2498410.06226602,1127767.901167
2751853.97889437,1229784.92374154
2500465.51598893,1117850.34262286
2612734.69271089,1179721.18315261
2539094.96921645,1150808.62646931
2507401.55984084,1137392.85484888
2562715.58474858,1205561.13670328
2673251.04806967,1220018.35996025
2571650.03877861,1162816.25420284
2602602.83508536,1249123.37527122
2499906.50479125,1119585.6508765
2500737.77563799,1119007.31878815
2682409.33799912,1246008.20562447
2500367.74048555,1120433.67458242
2500278.84865733,1120086.17117672
2500336.40562707,1120468.62508864
2719551.35831957,1084418.33385731
2499591.19232422,1116746.60386055
2500254.62479751,1120056.77481831
2500077.92468121,1119753.64004738
2500040.44294571,1119668.91131616
2500244.1687167,1119583.20713391
2507416.03120206,1137820.92178746
2501162.00210198,1115794.55447104
2686007.48677031,1263910.91654885
2683331.61514141,1246876.17053829
2564619.66324797,1206807.23041878
2678633.1169793,1251387.22607535
2584665.20037926,1193786.52405417
2665702.10483451,1231018.03387155
2498337.05607431,1119321.7716896
2694062.85722572,1230580.70367121
2676829.01826106,1246083.09545682
2717491.38424635,1095799.64968214
2784612.24658304,1152308.69148873
2499982.75481173,1119825.11633193
2500005.58573825,1119874.25066996
2705409.69950589,1114227.75207994
2501220.76989307,1126122.06360251
2508619.76719286,1118738.04270931
2539220.53640789,1158629.22807884
2628574.31519624,1249631.36993582
2754254.77238173,1260824.1582861
2686802.48408612,1240222.5478748
2519032.74183194,1146432.62684487
2685639.3156114,1249646.14832853
2694050.8890902,1230432.84946093
2694092.44972489,1230415.59593334
2694058.74786286,1230418.69615469
2610170.82748474,1113373.28675348
2555443.03574973,1144366.49301124
2493262.49503724,1120887.12593806
2609418.92447012,1260855.35154639
2690429.26247858,1246011.71067529
2543584.14144859,1151769.44429916
2612941.76790531,1269299.68101857
2498442.49353895,1119265.5252669
2498420.60601377,1119267.44612763
2498426.2626532,1119268.79642643
2498424.95899562,1119273.49346365
2691180.24727191,1283992.09452781
2663787.19191439,1209373.22797964
2498484.50828201,1119317.96061992
2498569.91422332,1119334.6494046
2498467.848259,1119263.42817244
2498419.84781754,1119236.10580546
2722278.22710307,1116848.40159847
2502433.66069948,1114822.77848885
2500159.94311643,1116931.343272
2560605.5492822,1144926.24150532
2502091.79372793,1118003.77758623
2544375.14166928,1152397.51959154
2537191.89894729,1151863.39076863
2560400.54070314,1138569.11927716
2702768.32708162,1114386.34600896
2529680.29756848,1168561.36438538
2705650.32582264,1116723.79731884
2499995.04890092,1119768.41146769
2759734.33119772,1176538.49913
2688715.99159472,1233148.56550898
2571611.35846104,1181520.47744855
2585399.05399403,1227083.0898037
2716309.21378191,1078663.5405164
2758920.68232555,1262062.92713104
2688104.42781207,1281660.35615082
2638628.84845138,1263320.99159537
2532138.61694083,1151443.38133084
2664162.78838533,1214204.58158404
2700128.04699828,1232796.55392135
2637487.70751484,1264085.7762713
2529949.39359607,1182461.30645364
2639983.4492554,1159631.71790495
2682847.9581206,1245457.20637322
2607011.47858553,1257557.01704351
2537098.82745616,1181019.26421734
2684748.30534593,1252026.25307729
2565656.20505893,1221921.26309705
2600463.88694365,1200206.33624089
2666544.06068664,1211221.25866493
2607810.55520095,1191998.97408089
2704227.54666446,1231049.40902977
2631709.09069569,1171794.80398189
2593021.80116459,1236080.93682523
2664710.90514583,1196729.95532198
2650022.54629114,1203593.72908177
2599662.7113864,1117552.79184374
2680463.21646804,1251218.41477842
2665985.28535081,1211574.21600078
2500342.20709109,1120409.79617907
2716876.44938733,1097240.69386893
2719774.60985562,1117027.4363476
2508433.19398189,1120133.13662513
2758518.54181882,1256575.72344158
2677634.84337371,1244615.70420852
2707512.46223023,1249401.03958415
2690229.29291396,1153899.18272326
2712832.88135229,1111847.5159619
2683980.26801841,1246656.42881128
2586087.63685268,1201383.16504451
2501708.79503206,1118288.89680301
2608215.0714415,1258607.65123158
2502468.3209591,1132965.93521511
2675209.32839932,1222330.33325917
2587344.22544551,1217680.32363246
2677221.20813737,1225692.53911133
2684552.89181038,1252607.54438901
2604421.13636311,1208637.6392759
2685701.02310866,1237252.51851767
2759437.97346986,1191698.03737326
2497963.21004433,1115450.80028327
2607216.14396829,1207716.92821043
2503940.47037373,1099461.06177424
2611674.8039342,1255873.32138946
2568336.13839509,1169070.2510254
2601773.00629144,1204035.42426976
2689861.56587975,1251653.27841586
2707470.86414528,1271272.46037073
2512490.58417591,1122873.10597949
2538332.00516094,1150915.4605135
2577637.73248911,1184384.19714052
2559903.27492035,1142170.67131511
2496524.00687014,1115792.75795459
2595693.98398185,1132453.297928
2711343.49678629,1090441.5694014
2702502.65536534,1112549.73975606
2592473.08900163,1119503.33522732
2684734.33362166,1245972.98678756
2566517.63098752,1132219.84615622
2546273.31017006,1193481.82703247
2641276.95012521,1177471.07919244
2754523.09753688,1213733.02909988
2719961.86604034,1202112.36334707
2680932.56623466,1222028.33553221
2610511.08796579,1267092.75381623
2584103.84587892,1194306.71640632
2680390.76431756,1126038.39372916
2680254.41841102,1242361.03253308
2672292.3003142,1205735.62514769
2496601.44163483,1114784.61995391
2595969.72627719,1120882.42125084
2499772.49639659,1122887.58662123
2679403.96146325,1245004.87900341
2680081.5759061,1250272.31719132
2706873.42280639,1279633.03841715
2695227.20388739,1117159.16703606
2612404.63389276,1191872.39175188
2662102.20458012,1203488.72521439
2500754.49370413,1119393.15505007
2499725.84752617,1116793.20605371
2574382.93302672,1160369.66926285
2576255.50268917,1195781.01480401
2496545.63626217,1114644.29632244
2744924.72906557,1266628.45157282
2721948.55185506,1114845.07139341
2614363.45864919,1136635.40637377
2717833.34208218,1096540.54495032
2609899.6727483,1253855.54777724
2499201.17773769,1117097.90113137
2720871.36863324,1104263.63509001
2614310.43063264,1266165.6868636
2579495.54268628,1183358.13392612
2669593.24274407,1209582.38377919
2748701.23029663,1263440.08529948
2601920.87807308,1195462.67245629
2571535.40356937,1218155.58160267
2601597.77840896,1199666.23885768
2704534.44948725,1114392.43760277
2598487.29095647,1113598.45082647
2696222.0482428,1238419.59326236
2705934.27224678,1239090.52953434
2575110.87560613,1096803.65538833
2621937.25120136,1189813.09338248
2730742.65447623,1221976.86456792
2762320.32417811,1251702.83412063
2683258.37388118,1246703.34836662
2690287.91564382,1286568.76600002
2601528.22406861,1199541.67888996
2660864.85169931,1261223.37036619
2601544.6427234,1258915.03126607
2500860.5278082,1118493.33126525
2820625.42089604,1178226.48543373
2700539.13223421,1260000.39260043
2625274.95180549,1092576.10655373
2757178.25101009,1191677.71659642
2612038.75523719,1128383.57020914
2762662.94917405,1191535.94010009
2700361.64304166,1253002.3204263
2594437.16656447,1160990.36332368
2683122.33727762,1247194.28876327
2719009.49279751,1084215.46834126
2707984.05147124,1124040.22085681
2649506.13554577,1177592.00520985
2706351.28737907,1280013.0268125
2716291.82829395,1097040.10246342
2497065.96244576,1120099.35642403
2713881.05053969,1154008.93930353
2634782.5803016,1156525.26771003
2555318.45845247,1198840.84519093
2500558.78389847,1120699.16313797
2572631.75441804,1106369.38228076
2831478.37973219,1169114.42918058
2824644.75492574,1191400.78685681
2599226.83291466,1199891.28315464
2574781.35697247,1097903.52245103
2631580.83206123,1170845.3738723
2607632.97929009,1218441.74891052
2578828.51015799,1107184.13879493
2625717.27651387,1096111.09128577
2614677.09801556,1135926.23486623
2620555.13669682,1150129.69900002
2587390.08032128,1180365.22918169
2548709.74398253,1200735.6597549
2536195.40575205,1159241.73697459
2603711.15271984,1188030.54051615
2612652.02410719,1259145.71756584
2567183.06249151,1156042.02173605
2645404.76539597,1248499.48237821
2521715.21287965,1147715.98020026
2783509.23514992,1145358.81728971
2620323.02207824,1243609.01657115
2648863.01135804,1168457.99966366
2641139.13005236,1105615.35152006
2500303.01889936,1120098.62403044
2764251.57971231,1253493.02752011
2600037.22379674,1196417.5956134
2708604.39263054,1271107.07606724
2569606.10062682,1100604.5948312
2611090.30768145,1266838.89742087
2613533.43281019,1259298.59436362
2500830.08952753,1117531.43554602
2530030.21810313,1186904.22780861
2532098.39509523,1155844.26029187
2519414.89417882,1174599.74047756
2519461.67323773,1149908.24890162
2765216.67936033,1257541.00471989
2647734.55277048,1140038.17374279
2585301.71072149,1231202.69067182
2559676.71391801,1159482.0107714
2603058.79410643,1131540.0779287
2617331.19032737,1148010.86432939
2682325.54442814,1242350.15997925
2680158.47616295,1254479.64174583
2639668.45178516,1160280.39912782
2575574.80705745,1122879.60372374
2598877.47849349,1119540.38433966
2649174.79431468,1165442.7704316
2497966.89475071,1125050.46391709
2539081.91148109,1151435.69234784
2791895.76434544,1192648.43225554
2612311.28698239,1179162.58255732
2604105.0315635,1101002.51451363
2709338.9479845,1113776.5059862
2620924.54438032,1149490.55137566
2608292.78107392,1127552.28182933
2585980.80133273,1103781.72697672
2614897.75767424,1158720.67034018
2644107.57488467,1169092.3076124
2554194.81264651,1148599.60977913
2604492.71650841,1259792.9409925
2591259.82174721,1145391.85353897
2583165.87436018,1221158.13578421
2583180.42612578,1221164.06301484
2682345.91950377,1240523.46791241
2579218.04829269,1183500.86900755
2763205.54404862,1258962.34313685
2702627.74318478,1245237.1650987
2550987.19440148,1175411.31232566
2635491.93248134,1158427.31248368
2623614.61146957,1093131.7723939
2488364.54816616,1113897.78231674
2598148.61011922,1197755.41291752
2488815.6395549,1119436.71875357
2572573.23502103,1159168.39141914
2636931.20760335,1161800.3772378
2537719.59652973,1192053.33861393
2683786.9033942,1284159.3726129
2677814.79941023,1230542.27772435
2628675.64968028,1169909.36659157
2502203.63179358,1128407.96428567
2577353.57974642,1105097.58026972
2688293.54289488,1173811.85263284
2684626.25322651,1245918.24006473
2687771.00590412,1289345.23928619
2606838.72419895,1102994.04159958
2542276.97009639,1182322.68563579
2803606.78452886,1129511.40049351
2726354.1360071,1271761.65549632
2574697.60779823,1219244.64428451
2552138.89877722,1148003.8926253
2610371.04617779,1261310.08528906
2727403.16263079,1182550.52165483
2579704.67574994,1133150.29512068
2632740.53677822,1171284.92330791
2627789.71170951,1124834.66886756
2751160.93302754,1240872.16412649
2506649.80955053,1137678.22605281
2717201.03618753,1231407.83680809
2500873.40991522,1118481.07547518
2538535.47636757,1156340.81133735
2495896.1655002,1115476.06860086
2782998.26337027,1185588.12271724
2693987.02850322,1251517.63059556
2636197.61882843,1166932.44874192
2640310.72503797,1206216.78341273
2675381.00874818,1209419.05829083
2689492.73821646,1283540.96193942
2539308.49634785,1193909.84830988
2602535.20662152,1127166.84459519
2567127.76164049,1155607.49838096
2563981.59915669,1103495.91305406
2598409.48961538,1199282.96383793
2496069.65146711,1120114.83589238
2631697.63962824,1171911.47043249
2717783.35231642,1082867.96360244
2744078.80453431,1185129.83328041
2577035.0544774,1213062.33437696
2742634.8035868,1269674.09575252
2611646.71356374,1105841.62115597
2789169.26806443,1153547.45737659
2573540.281964,1086834.24762123
2756288.42558938,1195002.52537682
2785380.66072899,1191145.05126817
2669151.05105663,1223526.17138895
2539467.5211498,1153624.31434025
2714342.94762054,1108739.99323757
2552095.78996653,1115982.42643957
2500336.96048487,1118077.41567937
2530729.02199975,1161370.48406077
2681990.97935958,1216659.43757423
2697771.42901302,1124158.16398933
2627006.54457343,1095811.22956402
2671476.50364652,1241275.27939927
2730107.5817063,1180380.96656496
2699934.9637566,1225797.41815518
2672853.72997541,1212247.97635085
2689131.08449009,1245957.0106713
2789679.61177273,1192754.65789992
2556483.10424779,1116195.14812799
2574865.21798843,1083820.98619719
2646886.10200595,1135818.4438072
2754632.24619441,1206809.18525364
2504662.2394776,1118096.67529061
2504667.98017717,1118099.45851406
2504646.06704799,1118093.96226255
2504653.74316318,1118123.05116004
2545842.68589257,1184124.79325469
2504641.46114178,1118068.65584999
2504638.79873195,1118071.14378952
2504645.85985067,1118073.47835811
2504641.23842434,1118064.32337101
2500654.17334699,1119298.80886075
2581062.50474181,1226089.54628543
2640325.82565626,1173443.60791802
2632752.80204693,1170529.01067155
2698847.95560857,1263377.9851904
2500754.23842257,1118522.8703641
2677315.23588175,1225633.27135568
2716747.64169013,1082010.52739214
2667108.31242376,1210939.1251922
2546266.86306596,1148995.11078064
2632377.94016995,1155800.75091725
2614603.09750106,1136862.88744863
2787981.02194118,1149350.99971272
2740387.4907043,1255651.88560483
2637098.82410735,1168160.42515101
2593437.92169752,1226492.38946933
2559349.00457855,1142250.1920154
2581653.21092244,1117741.26243491
2719919.41374988,1082491.48880991
2680237.80626388,1242853.1975034
2498165.4681137,1121065.64635865
2642355.83946283,1260626.6776653
2495707.77089387,1120365.23820353
2499353.80045363,1114552.55318777
2499354.53582949,1114557.97136705
2499353.92939682,1114561.02333568
2499341.11734057,1114570.15101552
2498528.71391283,1119295.06255838
2498508.03255131,1119299.66859192
2498510.25873235,1119293.94191322
2498536.77721453,1119296.18099492
2748977.96123965,1238497.45419139
2675367.09363854,1184534.14005563
2638641.30570047,1106406.28452191
2501960.70543925,1116654.48743389
2501984.37524429,1116647.09583873
2501961.04263014,1116637.16932035
2498537.45637307,1119305.25999009
2498558.20193467,1119325.67938516
2498537.21336456,1119299.17556197
2661817.71919248,1204647.48084976
2621918.42803506,1091206.66779087
2704139.9923196,1148225.03321955
2706302.62388396,1280634.29036656
2498295.50531633,1117615.96879352
2694261.66987004,1115045.69274763
2495051.08552357,1121863.20899352
2675705.18088625,1175929.38916499
2602727.17403258,1197963.08196572
2505572.21762264,1121723.50736818
2497687.42223262,1118122.49687887
2501667.13106803,1115260.73681664
2499133.89661535,1129804.65962919
2564162.44898388,1097315.49820017
2499364.20187759,1114564.94359618
2491245.42268516,1116815.80500295
2500078.06171733,1119809.06477803
2497555.70296643,1119328.18261375
2500011.42850104,1114406.61932784
2624802.59847338,1151307.98425208
2505764.40678601,1144926.01594135
2500083.06523732,1119784.96706259
2635110.08796215,1158513.92434697
2609650.67057972,1192103.65824842
2763470.25694293,1177036.59616851
2497790.31322343,1118706.22027637
2761584.73112369,1177436.92878521
2642844.60229806,1160688.23711139
2526331.11293234,1151577.74917783
2636458.26907494,1157716.00362383
2708802.48193322,1119803.79931178
2683234.83676453,1178072.04817302
2564483.97506938,1143780.01343182
2498700.43756283,1124829.35503784
2527943.00944575,1151193.10173472
2552219.01616926,1115847.62103234
2498506.80101884,1119298.75270291
2509939.65225152,1151557.59463935
2569020.28288982,1218674.22999301
2566222.99796891,1132269.19662506
2510621.0468663,1121803.26355073
2624131.01052883,1097237.44045368
2697378.96489643,1107569.50626278
2566772.5338744,1132425.08458014
2566762.24374969,1132398.69717032
2566769.3386792,1132435.45905589
2507448.25577537,1137665.66990186
2505884.08612807,1121935.1063919
